Year,Ages,N_Initial_Age,AgeSize_Mean,AgeSize_Std,Size_Classes,N_Initial_Class,ClassSize_Mean,ClassSize_Std,N_GrowthBack,Capture_Back,N_BeforePacking_AddAge0s,PackingDeaths_Emigration,N_AfterEmigration,Deaths_AfterEmiMort_Age,Deaths_AfterEmiMort_Size,N_GrowthOut,Capture_Out,PackingDeaths_Immigration,N_Immigration,Deaths_AfterImmiMort_Age,Deaths_AfterImmiMort_Size
16,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|,4408|2314|1625|1166|863|650|503|405|325|272|229|194|144|111|61|39|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|,4408|2314|1625|1166|863|650|503|405|325|272|229|194|144|111|61|39|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0|4408|2296|1607|1149|854|646|496|400|322|271|226|192|141|111|99|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|4408|2296|1607|1149|854|646|496|400|322|271|226|192|141|111|99|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,4434|4408|2296|1607|1149|854|646|496|400|322|271|226|192|141|111|99|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,4434|4408|2296|1607|1149|854|646|496|400|322|271|226|192|141|111|99|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,65|2084|674|445|298|206|143|99|72|55|43|39|36|42|39|30|,4369|2324|1622|1162|851|648|503|397|328|267|228|187|156|99|72|31|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
17,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|,4369|2324|1622|1162|851|648|503|397|328|267|228|187|156|99|72|31|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|,4369|2324|1622|1162|851|648|503|397|328|267|228|187|156|99|72|31|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0|4369|2304|1610|1145|841|638|501|392|323|266|224|185|155|99|102|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|4369|2304|1610|1145|841|638|501|392|323|266|224|185|155|99|102|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,4362|4369|2304|1610|1145|841|638|501|392|323|266|224|185|155|99|102|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,4362|4369|2304|1610|1145|841|638|501|392|323|266|224|185|155|99|102|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,41|2070|678|444|298|205|143|101|78|51|39|37|39|43|35|31|,4321|2299|1626|1166|847|636|495|400|314|272|227|187|146|112|64|40|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
18,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|,4321|2299|1626|1166|847|636|495|400|314|272|227|187|146|112|64|40|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|,4321|2299|1626|1166|847|636|495|400|314|272|227|187|146|112|64|40|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0|4321|2266|1600|1150|835|625|486|392|310|267|224|186|145|112|100|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|4321|2266|1600|1150|835|625|486|392|310|267|224|186|145|112|100|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,4330|4321|2266|1600|1150|835|625|486|392|310|267|224|186|145|112|100|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,4330|4321|2266|1600|1150|835|625|486|392|310|267|224|186|145|112|100|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,61|2033|667|441|295|193|137|97|77|54|41|35|39|50|37|30|,4269|2288|1599|1159|855|642|488|389|315|256|226|189|147|95|75|32|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
19,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|,4269|2288|1599|1159|855|642|488|389|315|256|226|189|147|95|75|32|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|,4269|2288|1599|1159|855|642|488|389|315|256|226|189|147|95|75|32|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0|4269|2254|1575|1137|845|633|483|381|310|254|224|187|144|91|105|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|4269|2254|1575|1137|845|633|483|381|310|254|224|187|144|91|105|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,4312|4269|2254|1575|1137|845|633|483|381|310|254|224|187|144|91|105|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,4312|4269|2254|1575|1137|845|633|483|381|310|254|224|187|144|91|105|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,42|2015|659|440|292|203|137|103|71|51|33|35|37|41|35|37|,4270|2254|1595|1135|845|642|496|380|310|259|221|189|150|103|56|38|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
20,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|,4270|2254|1595|1135|845|642|496|380|310|259|221|189|150|103|56|38|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|,4270|2254|1595|1135|845|642|496|380|310|259|221|189|150|103|56|38|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0|4270|2211|1556|1112|827|635|487|376|303|249|218|186|148|101|92|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|4270|2211|1556|1112|827|635|487|376|303|249|218|186|148|101|92|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,4226|4270|2211|1556|1112|827|635|487|376|303|249|218|186|148|101|92|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,4226|4270|2211|1556|1112|827|635|487|376|303|249|218|186|148|101|92|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,27|2009|646|429|287|199|136|98|73|48|35|37|39|42|35|25|,4199|2261|1565|1127|825|628|499|389|303|255|214|181|147|106|66|30|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
21,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|,4199|2261|1565|1127|825|628|499|389|303|255|214|181|147|106|66|30|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|,4199|2261|1565|1127|825|628|499|389|303|255|214|181|147|106|66|30|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0|4199|2221|1530|1108|798|608|491|383|297|250|206|177|145|104|95|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|4199|2221|1530|1108|798|608|491|383|297|250|206|177|145|104|95|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,4134|4199|2221|1530|1108|798|608|491|383|297|250|206|177|145|104|95|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,4134|4199|2221|1530|1108|798|608|491|383|297|250|206|177|145|104|95|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,24|1972|643|421|282|189|129|97|70|55|34|32|33|40|35|33|,4110|2227|1578|1109|826|609|479|394|313|242|216|174|144|105|69|32|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
22,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|,4110|2227|1578|1109|826|609|479|394|313|242|216|174|144|105|69|32|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|,4110|2227|1578|1109|826|609|479|394|313|242|216|174|144|105|69|32|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0|4110|2173|1527|1072|797|595|462|387|299|234|209|172|141|103|98|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|4110|2173|1527|1072|797|595|462|387|299|234|209|172|141|103|98|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,4038|4110|2173|1527|1072|797|595|462|387|299|234|209|172|141|103|98|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,4038|4110|2173|1527|1072|797|595|462|387|299|234|209|172|141|103|98|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,19|1926|629|415|268|183|129|92|68|47|32|27|34|38|42|32|,4019|2184|1544|1112|804|614|466|370|319|252|202|182|138|103|61|35|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
23,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|,4019|2184|1544|1112|804|614|466|370|319|252|202|182|138|103|61|35|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|,4019|2184|1544|1112|804|614|466|370|319|252|202|182|138|103|61|35|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0|4019|2099|1506|1070|783|596|456|362|308|243|197|178|131|98|93|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|4019|2099|1506|1070|783|596|456|362|308|243|197|178|131|98|93|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,4011|4019|2099|1506|1070|783|596|456|362|308|243|197|178|131|98|93|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,4011|4019|2099|1506|1070|783|596|456|362|308|243|197|178|131|98|93|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,39|1890|617|412|277|191|125|92|72|53|37|28|31|41|34|29|,3972|2129|1482|1094|793|592|471|364|290|255|206|169|147|90|64|30|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
24,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|,3972|2129|1482|1094|793|592|471|364|290|255|206|169|147|90|64|30|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|,3972|2129|1482|1094|793|592|471|364|290|255|206|169|147|90|64|30|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0|3972|2048|1436|1048|759|569|448|352|284|250|199|166|140|86|90|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|3972|2048|1436|1048|759|569|448|352|284|250|199|166|140|86|90|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,3904|3972|2048|1436|1048|759|569|448|352|284|250|199|166|140|86|90|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,3904|3972|2048|1436|1048|759|569|448|352|284|250|199|166|140|86|90|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,59|1861|594|391|261|181|125|86|58|50|32|29|35|36|32|26|,3845|2111|1454|1045|787|578|444|362|294|234|218|170|131|104|54|35|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
25,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|,3845|2111|1454|1045|787|578|444|362|294|234|218|170|131|104|54|35|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|,3845|2111|1454|1045|787|578|444|362|294|234|218|170|131|104|54|35|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0|3845|2034|1376|1004|754|560|431|349|282|230|208|163|129|100|89|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|3845|2034|1376|1004|754|560|431|349|282|230|208|163|129|100|89|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,3831|3845|2034|1376|1004|754|560|431|349|282|230|208|163|129|100|89|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,3831|3845|2034|1376|1004|754|560|431|349|282|230|208|163|129|100|89|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,54|1796|587|367|250|172|115|80|61|46|27|33|32|33|36|26|,3777|2049|1447|1009|754|582|445|351|288|236|203|175|131|96|64|28|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
26,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|,3777|2049|1447|1009|754|582|445|351|288|236|203|175|131|96|64|28|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|,3777|2049|1447|1009|754|582|445|351|288|236|203|175|131|96|64|28|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0|3777|1966|1389|975|732|566|427|340|272|229|197|168|128|93|88|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|3777|1966|1389|975|732|566|427|340|272|229|197|168|128|93|88|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,3724|3777|1966|1389|975|732|566|427|340|272|229|197|168|128|93|88|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,3724|3777|1966|1389|975|732|566|427|340|272|229|197|168|128|93|88|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,28|1754|563|373|241|170|118|83|58|45|31|30|32|33|39|29|,3696|2023|1403|1016|734|562|448|344|282|227|198|167|136|95|54|31|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
27,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|,3696|2023|1403|1016|734|562|448|344|282|227|198|167|136|95|54|31|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|,3696|2023|1403|1016|734|562|448|344|282|227|198|167|136|95|54|31|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0|3696|1928|1322|961|694|532|422|316|274|219|189|159|128|90|80|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|3696|1928|1322|961|694|532|422|316|274|219|189|159|128|90|80|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,3655|3696|1928|1322|961|694|532|422|316|274|219|189|159|128|90|80|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,3655|3696|1928|1322|961|694|532|422|316|274|219|189|159|128|90|80|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,48|1718|556|354|237|162|110|82|52|45|26|25|31|31|34|24|,3607|1978|1372|968|724|532|422|340|264|229|193|164|128|97|56|28|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
28,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|,3607|1978|1372|968|724|532|422|340|264|229|193|164|128|97|56|28|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|,3607|1978|1372|968|724|532|422|340|264|229|193|164|128|97|56|28|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0|3607|1900|1308|924|692|513|408|327|252|218|185|158|125|96|80|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|3607|1900|1308|924|692|513|408|327|252|218|185|158|125|96|80|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,3606|3607|1900|1308|924|692|513|408|327|252|218|185|158|125|96|80|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,3606|3607|1900|1308|924|692|513|408|327|252|218|185|158|125|96|80|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,9|1677|539|351|225|159|108|78|54|36|34|28|30|33|35|19|,3597|1930|1361|957|699|533|405|330|273|216|184|157|128|92|61|33|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
29,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|,3597|1930|1361|957|699|533|405|330|273|216|184|157|128|92|61|33|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|,3597|1930|1361|957|699|533|405|330|273|216|184|157|128|92|61|33|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0|3597|1841|1297|916|658|512|391|317|261|197|164|149|121|88|87|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|3597|1841|1297|916|658|512|391|317|261|197|164|149|121|88|87|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,3532|3597|1841|1297|916|658|512|391|317|261|197|164|149|121|88|87|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,3532|3597|1841|1297|916|658|512|391|317|261|197|164|149|121|88|87|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,35|1671|525|346|228|150|105|74|52|42|24|20|27|37|34|25|,3497|1926|1316|951|688|508|407|317|265|219|173|144|122|84|54|29|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
30,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|,3497|1926|1316|951|688|508|407|317|265|219|173|144|122|84|54|29|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|,3497|1926|1316|951|688|508|407|317|265|219|173|144|122|84|54|29|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0|3497|1837|1248|890|656|479|384|301|254|203|163|136|113|80|79|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|3497|1837|1248|890|656|479|384|301|254|203|163|136|113|80|79|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,3434|3497|1837|1248|890|656|479|384|301|254|203|163|136|113|80|79|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,3434|3497|1837|1248|890|656|479|384|301|254|203|163|136|113|80|79|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,2|1607|514|326|219|143|103|72|52|36|23|29|25|28|25|23|,3432|1890|1323|922|671|513|376|312|249|218|180|134|111|85|55|28|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
31,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|,3432|1890|1323|922|671|513|376|312|249|218|180|134|111|85|55|28|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|,3432|1890|1323|922|671|513|376|312|249|218|180|134|111|85|55|28|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0|3432|1786|1265|869|629|484|350|288|237|199|176|132|108|79|76|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|3432|1786|1265|869|629|484|350|288|237|199|176|132|108|79|76|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,3379|3432|1786|1265|869|629|484|350|288|237|199|176|132|108|79|76|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,3379|3432|1786|1265|869|629|484|350|288|237|199|176|132|108|79|76|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,18|1587|506|332|212|139|98|73|51|35|29|26|23|26|28|20|,3361|1845|1280|933|657|490|386|277|237|202|170|150|109|82|51|30|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
