Year,Ages,N_Initial_Age,AgeSize_Mean,AgeSize_Std,Size_Classes,N_Initial_Class,ClassSize_Mean,ClassSize_Std,N_GrowthBack,Capture_Back,N_BeforePacking_AddAge0s,PackingDeaths_Emigration,N_AfterEmigration,Deaths_AfterEmiMort_Age,Deaths_AfterEmiMort_Size,N_GrowthOut,Capture_Out,PackingDeaths_Immigration,N_Immigration,Deaths_AfterImmiMort_Age,Deaths_AfterImmiMort_Size
22,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|,4339|2290|1617|1152|834|631|490|386|326|271|218|179|141|107|68|31|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|,4339|2290|1617|1152|834|631|490|386|326|271|218|179|141|107|68|31|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0|4339|2238|1579|1121|808|616|479|377|310|266|215|173|140|105|99|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|4339|2238|1579|1121|808|616|479|377|310|266|215|173|140|105|99|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,4266|4339|2238|1579|1121|808|616|479|377|310|266|215|173|140|105|99|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,4266|4339|2238|1579|1121|808|616|479|377|310|266|215|173|140|105|99|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,23|2041|659|435|288|194|135|97|67|53|47|37|35|40|41|29|,4243|2298|1579|1144|833|614|481|382|310|257|219|178|138|100|64|39|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
23,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|,4243|2298|1579|1144|833|614|481|382|310|257|219|178|138|100|64|39|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|,4243|2298|1579|1144|833|614|481|382|310|257|219|178|138|100|64|39|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0|4243|2234|1538|1117|820|602|465|368|298|250|212|169|135|95|103|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|4243|2234|1538|1117|820|602|465|368|298|250|212|169|135|95|103|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,4205|4243|2234|1538|1117|820|602|465|368|298|250|212|169|135|95|103|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,4205|4243|2234|1538|1117|820|602|465|368|298|250|212|169|135|95|103|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,54|2005|660|424|280|199|130|90|70|48|37|38|37|40|35|32|,4151|2238|1574|1114|837|621|472|375|298|250|213|174|132|95|60|32|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
24,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|,4151|2238|1574|1114|837|621|472|375|298|250|213|174|132|95|60|32|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|,4151|2238|1574|1114|837|621|472|375|298|250|213|174|132|95|60|32|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0|4151|2173|1531|1081|807|603|454|367|286|246|205|170|131|91|88|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|4151|2173|1531|1081|807|603|454|367|286|246|205|170|131|91|88|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,4108|4151|2173|1531|1081|807|603|454|367|286|246|205|170|131|91|88|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,4108|4151|2173|1531|1081|807|603|454|367|286|246|205|170|131|91|88|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,26|1954|642|422|279|192|129|85|64|46|34|38|31|32|36|27|,4082|2197|1531|1109|802|615|474|369|303|240|212|167|139|99|55|30|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
25,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|,4082|2197|1531|1109|802|615|474|369|303|240|212|167|139|99|55|30|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|,4082|2197|1531|1109|802|615|474|369|303|240|212|167|139|99|55|30|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0|4082|2146|1488|1077|780|590|460|353|295|228|204|162|137|95|84|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|4082|2146|1488|1077|780|590|460|353|295|228|204|162|137|95|84|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,4043|4082|2146|1488|1077|780|590|460|353|295|228|204|162|137|95|84|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,4043|4082|2146|1488|1077|780|590|460|353|295|228|204|162|137|95|84|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,32|1909|626|403|278|188|125|89|62|47|29|36|31|38|32|30|,4011|2173|1520|1085|799|592|465|371|291|248|199|168|131|99|63|25|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
26,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|,4011|2173|1520|1085|799|592|465|371|291|248|199|168|131|99|63|25|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|,4011|2173|1520|1085|799|592|465|371|291|248|199|168|131|99|63|25|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0|4011|2115|1472|1046|772|579|449|359|283|243|192|163|126|96|86|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|4011|2115|1472|1046|772|579|449|359|283|243|192|163|126|96|86|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,4051|4011|2115|1472|1046|772|579|449|359|283|243|192|163|126|96|86|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,4051|4011|2115|1472|1046|772|579|449|359|283|243|192|163|126|96|86|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,18|1880|617|400|263|186|130|89|69|49|35|28|29|34|38|28|,4033|2131|1498|1072|783|586|449|360|290|234|208|164|134|92|58|33|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
27,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|,4033|2131|1498|1072|783|586|449|360|290|234|208|164|134|92|58|33|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|,4033|2131|1498|1072|783|586|449|360|290|234|208|164|134|92|58|33|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0|4033|2057|1444|1024|760|563|439|348|278|226|202|160|128|91|90|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|4033|2057|1444|1024|760|563|439|348|278|226|202|160|128|91|90|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,3936|4033|2057|1444|1024|760|563|439|348|278|226|202|160|128|91|90|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,3936|4033|2057|1444|1024|760|563|439|348|278|226|202|160|128|91|90|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,42|1888|590|391|253|178|115|80|58|43|35|32|36|37|30|28|,3894|2145|1467|1053|771|582|448|359|290|235|191|170|124|91|61|30|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
28,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|,3894|2145|1467|1053|771|582|448|359|290|235|191|170|124|91|61|30|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|,3894|2145|1467|1053|771|582|448|359|290|235|191|170|124|91|61|30|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0|3894|2075|1418|1006|746|558|430|342|276|226|182|165|123|89|90|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|3894|2075|1418|1006|746|558|430|342|276|226|182|165|123|89|90|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,3913|3894|2075|1418|1006|746|558|430|342|276|226|182|165|123|89|90|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,3913|3894|2075|1418|1006|746|558|430|342|276|226|182|165|123|89|90|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,30|1830|603|388|260|173|123|84|59|39|34|29|32|29|31|28|,3883|2064|1472|1030|746|573|435|346|283|237|192|153|133|94|58|32|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
29,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|,3883|2064|1472|1030|746|573|435|346|283|237|192|153|133|94|58|32|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|,3883|2064|1472|1030|746|573|435|346|283|237|192|153|133|94|58|32|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0|3883|1987|1399|981|713|557|410|339|273|226|181|146|130|93|86|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|3883|1987|1399|981|713|557|410|339|273|226|181|146|130|93|86|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,3793|3883|1987|1399|981|713|557|410|339|273|226|181|146|130|93|86|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,3793|3883|1987|1399|981|713|557|410|339|273|226|181|146|130|93|86|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,22|1809|564|376|238|161|119|80|56|49|31|26|24|38|29|24|,3771|2074|1423|1023|743|552|438|330|283|224|195|155|122|92|64|32|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
30,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|,3771|2074|1423|1023|743|552|438|330|283|224|195|155|122|92|64|32|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|,3771|2074|1423|1023|743|552|438|330|283|224|195|155|122|92|64|32|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0|3771|1988|1352|973|705|526|423|316|268|209|184|149|116|82|94|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|3771|1988|1352|973|705|526|423|316|268|209|184|149|116|82|94|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,3737|3771|1988|1352|973|705|526|423|316|268|209|184|149|116|82|94|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,3737|3771|1988|1352|973|705|526|423|316|268|209|184|149|116|82|94|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,79|1765|575|363|245|162|113|83|53|41|32|29|28|32|29|31|,3658|2006|1413|989|728|543|413|340|263|227|177|155|121|84|53|31|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
31,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|,3658|2006|1413|989|728|543|413|340|263|227|177|155|121|84|53|31|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|,3658|2006|1413|989|728|543|413|340|263|227|177|155|121|84|53|31|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0|3658|1913|1342|930|690|513|400|317|252|217|170|150|118|83|81|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|3658|1913|1342|930|690|513|400|317|252|217|170|150|118|83|81|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,3545|3658|1913|1342|930|690|513|400|317|252|217|170|150|118|83|81|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,3545|3658|1913|1342|930|690|513|400|317|252|217|170|150|118|83|81|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,40|1703|540|354|232|160|105|75|58|36|32|23|25|36|30|23|,3505|1955|1373|988|698|530|408|325|259|216|185|147|125|82|53|29|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
32,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|,3505|1955|1373|988|698|530|408|325|259|216|185|147|125|82|53|29|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|,3505|1955|1373|988|698|530|408|325|259|216|185|147|125|82|53|29|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0|3505|1864|1303|927|664|503|383|311|250|211|180|139|121|82|80|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|3505|1864|1303|927|664|503|383|311|250|211|180|139|121|82|80|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,3504|3505|1864|1303|927|664|503|383|311|250|211|180|139|121|82|80|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,3504|3505|1864|1303|927|664|503|383|311|250|211|180|139|121|82|80|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,48|1613|524|342|220|149|106|72|49|37|29|27|20|32|29|22|,3456|1892|1340|961|707|515|397|311|262|213|182|153|119|89|53|30|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
33,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|,3456|1892|1340|961|707|515|397|311|262|213|182|153|119|89|53|30|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|,3456|1892|1340|961|707|515|397|311|262|213|182|153|119|89|53|30|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0|3456|1784|1262|905|671|493|380|295|252|200|167|146|112|84|80|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|3456|1784|1262|905|671|493|380|295|252|200|167|146|112|84|80|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,3413|3456|1784|1262|905|671|493|380|295|252|200|167|146|112|84|80|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,3413|3456|1784|1262|905|671|493|380|295|252|200|167|146|112|84|80|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,11|1596|505|329|222|149|101|67|50|34|27|28|27|25|28|24|,3402|1860|1279|933|683|522|392|313|245|218|173|139|119|87|56|28|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
34,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|,3402|1860|1279|933|683|522|392|313|245|218|173|139|119|87|56|28|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|,3402|1860|1279|933|683|522|392|313|245|218|173|139|119|87|56|28|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0|3402|1758|1209|871|642|499|369|294|224|204|165|131|113|80|80|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|3402|1758|1209|871|642|499|369|294|224|204|165|131|113|80|80|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,3307|3402|1758|1209|871|642|499|369|294|224|204|165|131|113|80|80|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,3307|3402|1758|1209|871|642|499|369|294|224|204|165|131|113|80|80|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,63|1569|487|315|212|148|104|65|44|30|25|20|22|27|26|25|,3244|1833|1271|894|659|494|395|304|250|194|179|145|109|86|54|29|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
35,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|,3244|1833|1271|894|659|494|395|304|250|194|179|145|109|86|54|29|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|,3244|1833|1271|894|659|494|395|304|250|194|179|145|109|86|54|29|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0|3244|1746|1194|837|623|472|378|288|236|187|168|133|104|82|79|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|3244|1746|1194|837|623|472|378|288|236|187|168|133|104|82|79|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,3252|3244|1746|1194|837|623|472|378|288|236|187|168|133|104|82|79|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,3252|3244|1746|1194|837|623|472|378|288|236|187|168|133|104|82|79|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,29|1489|488|312|205|135|90|74|47|37|24|23|16|29|30|21|,3223|1755|1258|882|632|488|382|304|241|199|163|145|117|75|52|30|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
36,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|,3223|1755|1258|882|632|488|382|304|241|199|163|145|117|75|52|30|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|,3223|1755|1258|882|632|488|382|304|241|199|163|145|117|75|52|30|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0|3223|1645|1162|842|596|462|354|279|227|189|160|138|111|74|77|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|3223|1645|1162|842|596|462|354|279|227|189|160|138|111|74|77|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,3182|3223|1645|1162|842|596|462|354|279|227|189|160|138|111|74|77|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,3182|3223|1645|1162|842|596|462|354|279|227|189|160|138|111|74|77|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,21|1468|453|301|201|129|87|63|44|26|25|21|20|31|29|20|,3161|1755|1192|861|641|467|375|291|235|201|164|139|118|80|45|27|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
37,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|,3161|1755|1192|861|641|467|375|291|235|201|164|139|118|80|45|27|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|,3161|1755|1192|861|641|467|375|291|235|201|164|139|118|80|45|27|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0|3161|1652|1101|813|609|438|362|275|222|188|155|128|105|77|70|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|3161|1652|1101|813|609|438|362|275|222|188|155|128|105|77|70|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,3094|3161|1652|1101|813|609|438|362|275|222|188|155|128|105|77|70|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,3094|3161|1652|1101|813|609|438|362|275|222|188|155|128|105|77|70|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,14|1440|454|286|192|130|85|69|46|31|24|27|23|26|29|18|,3080|1721|1198|815|621|479|353|293|229|191|164|128|105|79|48|26|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
